FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,RightToReply,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,EstablishmentDetail_Id,SchemeType,EstablishmentCollection_Id,Hygiene,Structural,ConfidenceInManagement,EstablishmentDetail_Id,Longitude,Latitude,EstablishmentDetail_Id
295247,PI/000102553,Boots,Retailers - other,4613,Retail Unit 1 West Mall,Liverpool Street Station,Liverpool Street,London,EC2M 2AB,5,fhrs_5_en-GB,3/22/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,236,FHRS,0,0,5,0,236,-0.083191,51.518136,236
294904,PI/000019101,Boots,Retailers - other,4613,"Unit 1, Moorgate Hall",143-171 Moorgate,London,,EC2M 6XQ,5,fhrs_5_en-GB,11/20/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,237,FHRS,0,0,5,0,237,-0.088233,51.518893,237
294120,PI/000009458,Boots UK Ltd,Takeaway/sandwich shop,7844,100 New Bridge Street,London,,,EC4V 6JA,5,fhrs_5_en-GB,5/2/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,238,FHRS,0,5,5,0,238,-0.103784,51.513381,238
294260,PI/000012229,Boots UK Ltd,Retailers - other,4613,28 Watling Street,London,,,EC4M 9BR,5,fhrs_5_en-GB,4/10/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,239,FHRS,0,0,5,0,239,-0.094029,51.51298,239
294153,PI/000009908,Boots UK Ltd,Takeaway/sandwich shop,7844,54 Old Broad Street,London,,,EC2M 1RX,5,fhrs_5_en-GB,4/25/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,240,FHRS,0,5,0,0,240,-0.083239,51.516653,240
293712,PI/000002082,Boots UK Ltd,Retailers - other,4613,Retail Unit,80 Cannon Street,London,,EC4N 6HL,5,fhrs_5_en-GB,5/29/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,241,FHRS,0,0,0,0,241,-0.089605,51.511253,241
293680,PI/000001435,Bow Wine Vaults,Restaurant/Cafe/Canteen,1,10 Bow Churchyard,London,,,EC4M 9DQ,4,fhrs_4_en-GB,1/7/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,242,FHRS,0,5,5,10,242,-0.094065,51.513493,242
376321,PI/000021654,Brasserie Blanc,Restaurant/Cafe/Canteen,1,1 Watling Street,London,,,EC4M 9BP,5,fhrs_5_en-GB,11/28/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,243,FHRS,0,0,5,0,243,-0.095596,51.513068,243
409475,PI/000021564,Brasserie Blanc,Restaurant/Cafe/Canteen,1,14 Trinity Square,London,,,EC3N 4AA,5,fhrs_5_en-GB,6/20/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,244,FHRS,0,0,0,0,244,-0.078801,51.509755,244
294727,PI/000017231,Brasserie Blanc,Restaurant/Cafe/Canteen,1,60 Threadneedle Street,London,,,EC2R 8HP,5,fhrs_5_en-GB,10/20/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,245,FHRS,0,5,5,5,245,-0.087133,51.514172,245
294229,PI/000011656,Brasserie Catering,Restaurant/Cafe/Canteen,1,Telephone House,2-4 Temple Avenue,London,,EC4Y 0HB,3,fhrs_3_en-GB,2/7/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,246,FHRS,0,5,10,10,246,-0.107794,51.511548,246
294987,PI/000019740,Brasserie Rocque,Pub/bar/nightclub,7843,37 Broadgate Circle,London,,,EC2M 2QS,5,fhrs_5_en-GB,1/3/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,247,FHRS,0,,,,247,-0.083688,51.518998,247
294468,PI/000014494,Brewin Dolphin,Restaurant/Cafe/Canteen,1,Jarvis House,12 Smithfield Street,London,,EC1A 9LA,1,fhrs_1_en-GB,11/6/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,248,FHRS,0,5,0,20,248,-0.102714,51.517977,248
294963,PI/000019538,Bridges,Retailers - other,4613,13 New Change Passage,London,,,EC4M 9AG,5,fhrs_5_en-GB,1/7/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,249,FHRS,0,0,0,0,249,-0.095991,51.513632,249
295218,PI/000101892,Bridges Newsagent,Retailers - other,4613,City Point,1 Ropemaker Street,London,,EC2Y 9AW,5,fhrs_5_en-GB,1/6/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,250,FHRS,0,0,0,5,250,-0.089608,51.519437,250
294422,PI/000014015,Bridges Newsagents,Retailers - other,4613,30 St Mary Axe,London,,,EC3A 8BF,3,fhrs_3_en-GB,6/25/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,251,FHRS,0,10,5,10,251,-0.080361,51.514484,251
430553,PI/000021848,Bright Horizons Family Solutions,Hospitals/Childcare/Caring Premises,5,1 Bridgewater Square,London,,,EC2Y 8AH,5,fhrs_5_en-GB,2/7/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,252,FHRS,0,0,5,5,252,-0.095501,51.521232,252
294664,PI/000016532,British Insurance Brokers Assn,Restaurant/Cafe/Canteen,1,John Stow House,18 Bevis Marks,London,,EC3A 7JB,4,fhrs_4_en-GB,11/20/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,253,FHRS,0,5,0,10,253,-0.07893,51.514928,253
295179,PI/000100862,Brokers Wine Bar,Pub/bar/nightclub,7843,First Floor Retail Unit,6-9 Leadenhall Market,London,,EC3V 1LR,2,fhrs_2_en-GB,11/15/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,254,FHRS,0,10,15,10,254,-0.083405,51.51269,254
294067,PI/000008468,"Brown Shipley & Co Ltd, Founders Crt",Restaurant/Cafe/Canteen,1,5 Lothbury,London,,,EC2R 7HD,5,fhrs_5_en-GB,1/13/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,255,FHRS,0,0,0,5,255,-0.089367,51.514874,255
294157,PI/000010007,Browns,Pub/bar/nightclub,7843,8 Old Jewry,London,,,EC2R 8DN,4,fhrs_4_en-GB,1/29/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,256,FHRS,0,10,10,0,256,-0.090679,51.514167,256
430543,PI/000021661,Buenos Aires,Restaurant/Cafe/Canteen,1,Retail Unit,67-69 Watling Street,London,,EC4M 9DD,4,fhrs_4_en-GB,7/23/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,257,FHRS,0,5,5,10,257,-0.092818,51.512978,257
295236,PI/000102368,Burger King,Takeaway/sandwich shop,7844,Retail Unit 1b Lower Concourse,Liverpool Street Station,Liverpool Street,London,EC2M 7PY,5,fhrs_5_en-GB,6/21/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,258,FHRS,0,0,5,5,258,-0.081393,51.519069,258
295250,PI/000102685,Burger King,Takeaway/sandwich shop,7844,Retail Unit 5 Lower Concourse,Fenchurch Street Station,Fenchurch Place,London,EC3M 4AJ,5,fhrs_5_en-GB,1/8/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,259,FHRS,0,5,5,0,259,-0.078326,51.511456,259
526070,PI/000022570,Burger Lobster,Restaurant/Cafe/Canteen,1,Bow Bells House,1 Bread Street,London,,EC4M 9BE,1,fhrs_1_en-GB,2/20/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,260,FHRS,0,15,5,20,260,-0.094524,51.513555,260
612696,PI/000025001,Burlington Bertie Ltd,Retailers - other,4613,22A Bevis Marks,London,,,EC3A 7JB,5,fhrs_5_en-GB,12/11/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,261,FHRS,0,0,0,5,261,-0.07893,51.514928,261
612689,PI/000022747,Burrito Mama,Takeaway/sandwich shop,7844,14 Upper Cheapside Passage,London,,,EC2V 6AG,4,fhrs_4_en-GB,11/25/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,263,FHRS,0,10,5,5,263,-0.095023,51.514021,263
294069,PI/000008556,Burro Burrito,Takeaway/sandwich shop,7844,Retail Unit,3-4 Ludgate Broadway,London,,EC4V 6DU,4,fhrs_4_en-GB,1/20/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,264,FHRS,0,0,10,10,264,-0.102568,51.513514,264
293970,PI/000006819,Butterfield Private Bank,Restaurant/Cafe/Canteen,1,Retail Unit,99 Gresham Street,London,,EC2V 7NG,5,fhrs_5_en-GB,7/24/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,265,FHRS,0,0,0,5,265,-0.090443,51.515332,265
294829,PI/000018610,Byron,Restaurant/Cafe/Canteen,1,17 Upper Cheapside Passage,London,,,EC2V 6AG,4,fhrs_4_en-GB,12/12/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,266,FHRS,0,0,10,0,266,-0.095023,51.514021,266
294909,PI/000019144,C H & Co,Restaurant/Cafe/Canteen,1,Allianz House,60 Gracechurch Street,London,,EC3V 0HR,5,fhrs_5_en-GB,1/16/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,267,FHRS,0,5,0,0,267,-0.085057,51.511449,267
293919,PI/000006048,C Hoare & Co,Restaurant/Cafe/Canteen,1,37 Fleet Street,London,,,EC4Y 1BT,3,fhrs_3_en-GB,1/8/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,268,FHRS,0,10,10,10,268,-0.109554,51.513942,268
633317,PI/000025516,Cafe @ Nuffield City Fitness Centre,Restaurant/Cafe/Canteen,1,20 Cousin Lane,London,,,EC4R 3TE,2,fhrs_2_en-GB,2/5/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,269,FHRS,0,10,15,10,269,-0.091761,51.509661,269
295040,PI/000020273,"Cafe 101, Salvation Army",Restaurant/Cafe/Canteen,1,Retail Unit,101 Queen Victoria Street,London,,EC4V 4EH,4,fhrs_4_en-GB,12/17/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,270,FHRS,0,5,10,5,270,-0.097788,51.511647,270
295150,PI/000021442,Cafe 32 Coleman,Restaurant/Cafe/Canteen,1,32 Coleman Street,London,,,EC2R 5AN,3,fhrs_3_en-GB,9/18/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,271,FHRS,0,10,10,5,271,-0.09017,51.515651,271
294619,PI/000016286,"Cafe 5, Macfarlanes LLP",Restaurant/Cafe/Canteen,1,5 Norwich Street,London,,,EC4A 1EJ,5,fhrs_5_en-GB,2/6/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,272,FHRS,0,5,5,5,272,-0.109674,51.516974,272
293797,PI/000002811,"Cafe Below,Crypt & Coffee Bar",Restaurant/Cafe/Canteen,1,St Mary Le Bow Church,Cheapside,London,,EC2V 6AU,5,fhrs_5_en-GB,10/23/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,273,FHRS,0,5,5,5,273,-0.093552,51.51371,273
294730,PI/000017245,Cafe Brera,Restaurant/Cafe/Canteen,1,3 Fenchurch Place,London,,,EC3M 4AJ,5,fhrs_5_en-GB,7/5/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,274,FHRS,0,5,5,5,274,-0.078326,51.511456,274
295075,PI/000020483,Café De Livio,Restaurant/Cafe/Canteen,1,"Retail Unit 1, Jarvis House",12 Smithfield Street,London,,EC1A 9LA,3,fhrs_3_en-GB,2/3/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,275,FHRS,0,10,5,10,275,-0.102714,51.517977,275
508982,PI/000022565,Café Del Gusto,Restaurant/Cafe/Canteen,1,7 Byward Street,London,,,EC3R 5AS,3,fhrs_3_en-GB,3/6/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,276,FHRS,0,10,10,10,276,-0.080008,51.509847,276
295046,PI/000020320,Cafe des Amis,Restaurant/Cafe/Canteen,1,Offices,17 St Helen's Place,London,,EC3A 6DG,4,fhrs_4_en-GB,3/20/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,277,FHRS,0,0,5,10,277,-0.082011,51.515338,277
294714,PI/000017163,Cafe Kaati,Takeaway/sandwich shop,7844,"Retail Unit 1, Cutlers Exchange",123 Houndsditch,London,,EC3A 7BU,2,fhrs_2_en-GB,7/24/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,278,FHRS,0,10,15,10,278,-0.078357,51.515512,278
295260,PI/000105834,Cafe Rouge,Restaurant/Cafe/Canteen,1,14 St Paul's Churchyard,London,,,EC4M 8AY,5,fhrs_5_en-GB,7/31/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,279,FHRS,0,5,5,5,279,-0.10028,51.513414,279
294824,PI/000018543,Cafe Verona,Restaurant/Cafe/Canteen,1,80 Moorgate,London,,,EC2M 6SE,3,fhrs_3_en-GB,1/16/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,280,FHRS,0,5,10,10,280,-0.088209,51.517732,280
293640,PI/000000756,Cafe Vita,Takeaway/sandwich shop,7844,14 Basinghall Street,London,,,EC2V 5BQ,4,fhrs_4_en-GB,10/16/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,281,FHRS,0,10,5,5,281,-0.090859,51.515716,281
294922,PI/000019235,Caffé Concerto,Restaurant/Cafe/Canteen,1,15 Upper Cheapside Passage,London,,,EC2V 6AG,0,fhrs_0_en-GB,4/17/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,282,FHRS,0,15,20,20,282,-0.095023,51.514021,282
294107,PI/000009145,Caffe Cotto,Takeaway/sandwich shop,7844,Mitre House,12-14 Mitre Street,London,,EC3A 5BU,4,fhrs_4_en-GB,6/14/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,283,FHRS,0,5,5,10,283,-0.078755,51.513936,283
294495,PI/000014977,Caffe Espresso,Retailers - other,4613,The Guild Church Of St Margaret Pattens,Eastcheap,London,,EC3M 1HS,5,fhrs_5_en-GB,5/29/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,284,FHRS,0,5,5,5,284,-0.088160001,51.48957825,284
295031,PI/000020137,Caffe Nero,Restaurant/Cafe/Canteen,1,100 New Bridge Street,London,,,EC4V 6JA,5,fhrs_5_en-GB,4/15/2011,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,285,FHRS,0,0,0,0,285,-0.103784,51.513381,285
295232,PI/000102190,Caffe Nero,Restaurant/Cafe/Canteen,1,30 Newgate Street,London,,,EC1A 7HL,4,fhrs_4_en-GB,8/14/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,286,FHRS,0,5,10,0,286,-0.098116,51.514863,286
295131,PI/000021049,Caffe Nero,Takeaway/sandwich shop,7844,333 High Holborn,London,,,WC1V 7PX,2,fhrs_2_en-GB,6/13/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,287,FHRS,0,5,15,10,287,-0.111477,51.517983,287
294854,PI/000018821,Caffe Nero,Restaurant/Cafe/Canteen,1,50 St Mary Axe,London,,,EC3A 8FR,5,fhrs_5_en-GB,7/8/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,288,FHRS,0,5,0,5,288,-0.079957,51.51517,288
428953,PI/000021962,Caffe Nero,Takeaway/sandwich shop,7844,78 Queen Victoria Street,London,,,EC4N 4SJ,5,fhrs_5_en-GB,7/23/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,289,FHRS,0,0,5,0,289,-0.093627,51.512596,289
295259,PI/000105827,Caffe Nero,Restaurant/Cafe/Canteen,1,"Ground Floor Reception Retail Unit, Plantation Place",30 Fenchurch Street,London,,EC3M 3BD,5,fhrs_5_en-GB,1/15/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,290,FHRS,0,0,5,0,290,-0.082274,51.511143,290
295117,PI/000020970,Caffe Nero,Takeaway/sandwich shop,7844,Moorgate Underground Station,Moorfields,London,,EC2Y 9AG,5,fhrs_5_en-GB,11/3/2011,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,291,FHRS,0,0,5,0,291,-0.08903,51.518447,291
295280,PI/000108448,Caffe Nero,Restaurant/Cafe/Canteen,1,Retail Unit,88 Leadenhall Street,London,,EC3A 3BP,3,fhrs_3_en-GB,10/14/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,292,FHRS,0,10,10,10,292,-0.079546,51.513634,292
376323,PI/000021774,Caffe Nero,Takeaway/sandwich shop,7844,Retail Unit 1,Cannon Street Station,Cannon Street,London,EC4N 6AP,5,fhrs_5_en-GB,5/17/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,293,FHRS,0,0,5,0,293,-0.090263,51.511372,293
376322,PI/000021758,Caffe Nero,Takeaway/sandwich shop,7844,Retail Unit 6,Cannon Street Station,Cannon Street,London,EC4N 6AP,5,fhrs_5_en-GB,5/17/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,294,FHRS,0,0,5,0,294,-0.090263,51.511372,294
293677,PI/000001307,Caffè Nero,Restaurant/Cafe/Canteen,1,2 Bishopsgate Arcade,London,,,EC2M 3YD,4,fhrs_4_en-GB,9/17/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,295,FHRS,0,5,10,0,295,-0.07985,51.518738,295
294394,PI/000013790,Caffè Nero,Restaurant/Cafe/Canteen,1,22 London Street,London,,,EC3R 7JP,4,fhrs_4_en-GB,2/28/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,296,FHRS,0,5,10,5,296,-0.080089,51.512024,296
294616,PI/000016269,Caffè Nero,Restaurant/Cafe/Canteen,1,London City Airport Airside Departure Lounge,"Royal Docks, London",,,E16 2PJ,5,fhrs_5_en-GB,1/22/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,297,FHRS,0,0,0,5,297,0.040518,51.504808,297
293846,PI/000005067,Caffè Nero,Restaurant/Cafe/Canteen,1,Retail Unit,23 Eastcheap,London,,EC3M 1DE,4,fhrs_4_en-GB,5/29/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,298,FHRS,0,0,10,0,298,-0.08393,51.510819,298
294131,PI/000009671,Caffè Nero,Restaurant/Cafe/Canteen,1,Retail Unit,118-119 Newgate Street,London,,EC1A 7AE,5,fhrs_5_en-GB,1/25/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,299,FHRS,0,0,5,0,299,-0.101234,51.516127,299
294292,PI/000012571,Caffè Nero,Takeaway/sandwich shop,7844,Retail Unit 2,22-24 Wormwood Street,London,,EC2M 1RQ,5,fhrs_5_en-GB,9/17/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,300,FHRS,0,5,5,0,300,-0.082399,51.516406,300
294195,PI/000010860,Caffè Nero,Restaurant/Cafe/Canteen,1,Unit 1,Athene Place,Shoe Lane,London,EC4A 3BQ,5,fhrs_5_en-GB,5/11/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,301,FHRS,0,0,5,5,301,-0.106693,51.516198,301
294538,PI/000015356,Caffe Nero Express,Takeaway/sandwich shop,7844,Fenchurch Street Railway Station,Fenchurch Place,London,,EC3M 4AJ,4,fhrs_4_en-GB,11/25/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,302,FHRS,0,5,10,5,302,-0.078326,51.511456,302
295194,PI/000101147,"Caffè Nero, Unit 1",Takeaway/sandwich shop,7844,Winchester House,75 London Wall,London,,EC2M 5NG,3,fhrs_3_en-GB,11/6/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,303,FHRS,0,10,10,10,303,-0.08504,51.516323,303
349044,PI/000021299,Caffe Vergnano,Restaurant/Cafe/Canteen,1,337-338 High Holborn,London,,,WC1V 7PX,3,fhrs_3_en-GB,1/13/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,304,FHRS,0,10,10,5,304,-0.111477,51.517983,304
294768,PI/000017561,Caffe Vergnano 1882,Restaurant/Cafe/Canteen,1,2 New Street Square,London,,,EC4A 3BF,2,fhrs_2_en-GB,1/23/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,305,FHRS,0,15,10,10,305,-0.108547,51.515976,305
